neuron_id,pc1,pc2,cluster,region
2429,0,-957.726,0,ASSOCIATION
2430,0,-957.726,0,ASSOCIATION
2431,0,-957.726,0,ASSOCIATION
2432,0,-957.726,0,ASSOCIATION
2433,0,-958.623,3,ASSOCIATION
2434,0,-957.726,0,ASSOCIATION
2435,0,-957.726,0,ASSOCIATION
2436,0,-957.726,0,ASSOCIATION
2437,0,-957.726,0,ASSOCIATION
2438,0,-954.628,2,ASSOCIATION
2439,0,-957.726,0,ASSOCIATION
2440,0,-957.726,0,ASSOCIATION
2441,0,-957.726,0,ASSOCIATION
2442,0,-957.726,0,ASSOCIATION
2443,0,-957.726,0,ASSOCIATION
2444,0,-957.726,0,ASSOCIATION
2445,0,-957.726,0,ASSOCIATION
2446,0,-957.726,0,ASSOCIATION
2447,0,-957.726,0,ASSOCIATION
2448,0,-957.726,0,ASSOCIATION
2449,0,-957.726,0,ASSOCIATION
2450,0,-957.726,0,ASSOCIATION
2451,0,-958.623,3,ASSOCIATION
2452,0,-957.726,0,ASSOCIATION
2453,0,-957.726,0,ASSOCIATION
2454,0,-957.726,0,ASSOCIATION
2455,0,-957.726,0,ASSOCIATION
2456,0,-957.726,0,ASSOCIATION
2457,0,-957.726,0,ASSOCIATION
2458,0,-957.726,0,ASSOCIATION
2459,0,-957.726,0,ASSOCIATION
2460,0,-957.726,0,ASSOCIATION
2461,0,-958.623,3,ASSOCIATION
2462,0,-957.726,0,ASSOCIATION
2463,0,-957.726,0,ASSOCIATION
2464,0,-957.726,0,ASSOCIATION
2465,0,-957.726,0,ASSOCIATION
2466,0,-958.623,3,ASSOCIATION
2467,0,-957.726,0,ASSOCIATION
2468,0,-957.726,0,ASSOCIATION
2469,0,-957.726,0,ASSOCIATION
2470,0,-957.726,0,ASSOCIATION
2471,0,-957.726,0,ASSOCIATION
2472,0,-957.726,0,ASSOCIATION
2473,0,-957.726,0,ASSOCIATION
2474,0,-957.726,0,ASSOCIATION
2475,0,-957.726,0,ASSOCIATION
2476,0,-957.726,0,ASSOCIATION
2477,0,-957.726,0,ASSOCIATION
2478,0,-957.726,0,ASSOCIATION
2479,0,-957.726,0,ASSOCIATION
2480,0,-957.726,0,ASSOCIATION
2481,0,-958.623,3,ASSOCIATION
2482,0,-957.726,0,ASSOCIATION
2483,0,-957.726,0,ASSOCIATION
2484,0,-957.726,0,ASSOCIATION
2485,0,-957.726,0,ASSOCIATION
2486,0,-957.726,0,ASSOCIATION
2487,0,-957.726,0,ASSOCIATION
2488,0,-957.726,0,ASSOCIATION
2489,0,-958.623,3,ASSOCIATION
2490,0,-957.726,0,ASSOCIATION
2491,0,-957.726,0,ASSOCIATION
2492,0,-957.726,0,ASSOCIATION
2493,0,-957.726,0,ASSOCIATION
2494,0,0,1,ASSOCIATION
2495,0,-957.726,0,ASSOCIATION
2496,0,-957.726,0,ASSOCIATION
2497,0,-957.726,0,ASSOCIATION
2498,0,-957.726,0,ASSOCIATION
2499,0,-957.726,0,ASSOCIATION
2500,0,-957.726,0,ASSOCIATION
2501,0,-957.726,0,ASSOCIATION
2502,0,-957.726,0,ASSOCIATION
2503,0,-957.726,0,ASSOCIATION
2504,0,-954.628,2,ASSOCIATION
2505,0,-957.726,0,ASSOCIATION
2506,0,-957.726,0,ASSOCIATION
2507,0,-957.726,0,ASSOCIATION
2508,0,-958.623,3,ASSOCIATION
2509,0,-957.726,0,ASSOCIATION
2510,0,-957.726,0,ASSOCIATION
2511,0,-957.726,0,ASSOCIATION
2512,0,-958.623,3,ASSOCIATION
2513,0,-957.726,0,ASSOCIATION
2514,0,-957.726,0,ASSOCIATION
2515,0,-957.726,0,ASSOCIATION
2516,0,-957.726,0,ASSOCIATION
2517,0,-957.726,0,ASSOCIATION
2518,0,-957.726,0,ASSOCIATION
2519,0,-957.726,0,ASSOCIATION
2520,0,-957.726,0,ASSOCIATION
2521,0,-957.726,0,ASSOCIATION
2522,0,-958.623,3,ASSOCIATION
2523,0,-958.623,3,ASSOCIATION
2524,0,-957.726,0,ASSOCIATION
2525,0,-957.726,0,ASSOCIATION
2526,0,-957.726,0,ASSOCIATION
2527,0,-957.726,0,ASSOCIATION
2528,0,-957.726,0,ASSOCIATION
2529,0,-957.726,0,ASSOCIATION
2530,0,-957.726,0,ASSOCIATION
2531,0,-957.726,0,ASSOCIATION
2532,0,-957.726,0,ASSOCIATION
2533,0,-957.726,0,ASSOCIATION
2534,0,-957.726,0,ASSOCIATION
2535,0,-957.726,0,ASSOCIATION
2536,0,-957.726,0,ASSOCIATION
2537,0,-957.726,0,ASSOCIATION
2538,0,-957.726,0,ASSOCIATION
2539,0,-957.726,0,ASSOCIATION
2540,0,-957.726,0,ASSOCIATION
2541,0,-957.726,0,ASSOCIATION
2542,0,-958.623,3,ASSOCIATION
2543,0,-957.726,0,ASSOCIATION
2544,0,-957.726,0,ASSOCIATION
2545,0,-957.726,0,ASSOCIATION
2546,0,-957.726,0,ASSOCIATION
2547,0,-957.726,0,ASSOCIATION
2548,0,-957.726,0,ASSOCIATION
2549,0,-957.726,0,ASSOCIATION
2550,0,-957.726,0,ASSOCIATION
2551,0,-957.726,0,ASSOCIATION
2552,0,-957.726,0,ASSOCIATION
2553,0,-957.726,0,ASSOCIATION
2554,0,-957.726,0,ASSOCIATION
2555,0,-957.726,0,ASSOCIATION
2556,0,-957.726,0,ASSOCIATION
2557,0,-957.726,0,ASSOCIATION
2558,0,-957.726,0,ASSOCIATION
2559,0,-957.726,0,ASSOCIATION
2560,0,-957.726,0,ASSOCIATION
2561,0,-957.726,0,ASSOCIATION
2562,0,-957.726,0,ASSOCIATION
2563,0,-957.726,0,ASSOCIATION
2564,0,-957.726,0,ASSOCIATION
2565,0,-957.726,0,ASSOCIATION
2566,0,-957.726,0,ASSOCIATION
2567,0,-957.726,0,ASSOCIATION
2568,0,-958.623,3,ASSOCIATION
2569,0,-957.726,0,ASSOCIATION
2570,0,-957.726,0,ASSOCIATION
2571,0,-957.726,0,ASSOCIATION
2572,0,-957.726,0,ASSOCIATION
2573,0,-957.726,0,ASSOCIATION
2574,0,-957.726,0,ASSOCIATION
2575,0,-957.726,0,ASSOCIATION
2576,0,-957.726,0,ASSOCIATION
2577,0,-957.726,0,ASSOCIATION
2578,0,-957.726,0,ASSOCIATION
2579,0,-957.726,0,ASSOCIATION
2580,0,-957.726,0,ASSOCIATION
2581,0,-957.726,0,ASSOCIATION
2582,0,-957.726,0,ASSOCIATION
2583,0,-957.726,0,ASSOCIATION
2584,0,-957.726,0,ASSOCIATION
2585,0,-957.726,0,ASSOCIATION
2586,0,-957.726,0,ASSOCIATION
2587,0,-957.726,0,ASSOCIATION
2588,0,0,1,ASSOCIATION
2589,0,-957.726,0,ASSOCIATION
2590,0,-957.726,0,ASSOCIATION
2591,0,-958.623,3,ASSOCIATION
2592,0,-957.726,0,ASSOCIATION
2593,0,-957.726,0,ASSOCIATION
2594,0,-957.726,0,ASSOCIATION
2595,0,-957.726,0,ASSOCIATION
2596,0,-957.726,0,ASSOCIATION
2597,0,-957.726,0,ASSOCIATION
2598,0,-957.726,0,ASSOCIATION
2599,0,-957.726,0,ASSOCIATION
2600,0,-957.726,0,ASSOCIATION
2601,0,-957.726,0,ASSOCIATION
2602,0,-957.726,0,ASSOCIATION
2603,0,-957.726,0,ASSOCIATION
2604,0,-957.726,0,ASSOCIATION
2605,0,-957.726,0,ASSOCIATION
2606,0,-957.726,0,ASSOCIATION
2607,0,-957.726,0,ASSOCIATION
2608,0,-957.726,0,ASSOCIATION
2609,0,-957.726,0,ASSOCIATION
2610,0,-957.726,0,ASSOCIATION
2611,0,-957.726,0,ASSOCIATION
2612,0,-957.726,0,ASSOCIATION
2613,0,-957.726,0,ASSOCIATION
2614,0,-957.726,0,ASSOCIATION
2615,0,-957.726,0,ASSOCIATION
2616,0,-957.726,0,ASSOCIATION
2617,0,-957.726,0,ASSOCIATION
2618,0,-958.623,3,ASSOCIATION
2619,0,-957.726,0,ASSOCIATION
2620,0,-957.726,0,ASSOCIATION
2621,0,-957.726,0,ASSOCIATION
2622,0,-957.726,0,ASSOCIATION
2623,0,-954.628,2,ASSOCIATION
2624,0,-957.726,0,ASSOCIATION
2625,0,-957.726,0,ASSOCIATION
2626,0,-957.726,0,ASSOCIATION
2627,0,-957.726,0,ASSOCIATION
2628,0,-957.726,0,ASSOCIATION
2629,0,-954.628,2,ASSOCIATION
2630,0,-957.726,0,ASSOCIATION
2631,0,-957.726,0,ASSOCIATION
2632,0,-957.726,0,ASSOCIATION
2633,0,-957.726,0,ASSOCIATION
2634,0,-957.726,0,ASSOCIATION
2635,0,-957.726,0,ASSOCIATION
2636,0,-957.726,0,ASSOCIATION
2637,0,-957.726,0,ASSOCIATION
2638,0,-957.726,0,ASSOCIATION
2639,0,-957.726,0,ASSOCIATION
2640,0,-957.726,0,ASSOCIATION
2641,0,-954.628,2,ASSOCIATION
2642,0,-957.726,0,ASSOCIATION
2643,0,-957.726,0,ASSOCIATION
2644,0,-957.726,0,ASSOCIATION
2645,0,-957.726,0,ASSOCIATION
2646,0,-957.726,0,ASSOCIATION
2647,0,-957.726,0,ASSOCIATION
2648,0,-957.726,0,ASSOCIATION
2649,0,-957.726,0,ASSOCIATION
2650,0,-957.726,0,ASSOCIATION
2651,0,-957.726,0,ASSOCIATION
2652,0,-957.726,0,ASSOCIATION
2653,0,-957.726,0,ASSOCIATION
2654,0,-957.726,0,ASSOCIATION
2655,0,-957.726,0,ASSOCIATION
2656,0,-957.726,0,ASSOCIATION
2657,0,-957.726,0,ASSOCIATION
2658,0,-957.726,0,ASSOCIATION
2659,0,-957.726,0,ASSOCIATION
2660,0,-958.623,3,ASSOCIATION
2661,0,-957.726,0,ASSOCIATION
2662,0,-957.726,0,ASSOCIATION
2663,0,-957.726,0,ASSOCIATION
2664,0,-958.623,3,ASSOCIATION
2665,0,-957.726,0,ASSOCIATION
2666,0,-957.726,0,ASSOCIATION
2667,0,-957.726,0,ASSOCIATION
2668,0,-957.726,0,ASSOCIATION
2669,0,-957.726,0,ASSOCIATION
2670,0,-957.726,0,ASSOCIATION
2671,0,-957.726,0,ASSOCIATION
2672,0,-957.726,0,ASSOCIATION
2673,0,-957.726,0,ASSOCIATION
2674,0,-958.623,3,ASSOCIATION
2675,0,-954.628,2,ASSOCIATION
2676,0,-957.726,0,ASSOCIATION
2677,0,-957.726,0,ASSOCIATION
2678,0,-954.628,2,ASSOCIATION
2679,0,-957.726,0,ASSOCIATION
2680,0,-957.726,0,ASSOCIATION
2681,0,-958.623,3,ASSOCIATION
2682,0,-957.726,0,ASSOCIATION
2683,0,-957.726,0,ASSOCIATION
2684,0,-958.623,3,ASSOCIATION
2685,0,-957.726,0,ASSOCIATION
2686,0,-957.726,0,ASSOCIATION
2687,0,-957.726,0,ASSOCIATION
2688,0,-957.726,0,ASSOCIATION
2689,0,-957.726,0,ASSOCIATION
2690,0,-957.726,0,ASSOCIATION
2691,0,-958.623,3,ASSOCIATION
2692,0,-957.726,0,ASSOCIATION
2693,0,-957.726,0,ASSOCIATION
2694,0,-957.726,0,ASSOCIATION
2695,0,-957.726,0,ASSOCIATION
2696,0,-957.726,0,ASSOCIATION
2697,0,-957.726,0,ASSOCIATION
2698,0,-957.726,0,ASSOCIATION
2699,0,-957.726,0,ASSOCIATION
2700,0,-957.726,0,ASSOCIATION
2701,0,-957.726,0,ASSOCIATION
2702,0,-957.726,0,ASSOCIATION
2703,0,-957.726,0,ASSOCIATION
2704,0,-957.726,0,ASSOCIATION
2705,0,-957.726,0,ASSOCIATION
2706,0,-958.623,3,ASSOCIATION
2707,0,-957.726,0,ASSOCIATION
2708,0,-957.726,0,ASSOCIATION
2709,0,-957.726,0,ASSOCIATION
2710,0,-957.726,0,ASSOCIATION
2711,0,-957.726,0,ASSOCIATION
2712,0,-957.726,0,ASSOCIATION
2713,0,-957.726,0,ASSOCIATION
2714,0,-957.726,0,ASSOCIATION
2715,0,-957.726,0,ASSOCIATION
2716,0,-957.726,0,ASSOCIATION
2717,0,-957.726,0,ASSOCIATION
2718,0,-957.726,0,ASSOCIATION
2719,0,-957.726,0,ASSOCIATION
2720,0,-954.628,2,ASSOCIATION
2721,0,-957.726,0,ASSOCIATION
2722,0,-957.726,0,ASSOCIATION
2723,0,-957.726,0,ASSOCIATION
2724,0,-954.628,2,ASSOCIATION
2725,0,-957.726,0,ASSOCIATION
2726,0,-957.726,0,ASSOCIATION
2727,0,-957.726,0,ASSOCIATION
2728,0,-957.726,0,ASSOCIATION
2729,0,-957.726,0,ASSOCIATION
2730,0,-957.726,0,ASSOCIATION
2731,0,-957.726,0,ASSOCIATION
2732,0,-957.726,0,ASSOCIATION
2733,0,-957.726,0,ASSOCIATION
2734,0,-957.726,0,ASSOCIATION
2735,0,-957.726,0,ASSOCIATION
2736,0,-957.726,0,ASSOCIATION
2737,0,-957.726,0,ASSOCIATION
2738,0,-957.726,0,ASSOCIATION
2739,0,-957.726,0,ASSOCIATION
2740,0,-957.726,0,ASSOCIATION
2741,0,-957.726,0,ASSOCIATION
2742,0,-957.726,0,ASSOCIATION
2743,0,-957.726,0,ASSOCIATION
2744,0,-957.726,0,ASSOCIATION
2745,0,-957.726,0,ASSOCIATION
2746,0,-957.726,0,ASSOCIATION
2747,0,-957.726,0,ASSOCIATION
2748,0,-957.726,0,ASSOCIATION
2749,0,-957.726,0,ASSOCIATION
2750,0,-957.726,0,ASSOCIATION
2751,0,-957.726,0,ASSOCIATION
2752,0,-957.726,0,ASSOCIATION
2753,0,-958.623,3,ASSOCIATION
2754,0,-957.726,0,ASSOCIATION
2755,0,-957.726,0,ASSOCIATION
2756,0,-958.623,3,ASSOCIATION
2757,0,-957.726,0,ASSOCIATION
2758,0,-957.726,0,ASSOCIATION
2759,0,-957.726,0,ASSOCIATION
2760,0,-957.726,0,ASSOCIATION
2761,0,-957.726,0,ASSOCIATION
2762,0,-957.726,0,ASSOCIATION
2763,0,-957.726,0,ASSOCIATION
2764,0,-957.726,0,ASSOCIATION
2765,0,-957.726,0,ASSOCIATION
2766,0,-957.726,0,ASSOCIATION
2767,0,-957.726,0,ASSOCIATION
2768,0,-957.726,0,ASSOCIATION
2769,0,-957.726,0,ASSOCIATION
2770,0,-957.726,0,ASSOCIATION
2771,0,-957.726,0,ASSOCIATION
2772,0,-957.726,0,ASSOCIATION
2773,0,-957.726,0,ASSOCIATION
2774,0,-957.726,0,ASSOCIATION
2775,0,-957.726,0,ASSOCIATION
2776,0,-957.726,0,ASSOCIATION
2777,0,-957.726,0,ASSOCIATION
2778,0,-957.726,0,ASSOCIATION
2779,0,-957.726,0,ASSOCIATION
2780,0,-957.726,0,ASSOCIATION
2781,0,-957.726,0,ASSOCIATION
2782,0,-957.726,0,ASSOCIATION
2783,0,-957.726,0,ASSOCIATION
2784,0,-957.726,0,ASSOCIATION
2785,0,-954.628,2,ASSOCIATION
2786,0,-957.726,0,ASSOCIATION
2787,0,-957.726,0,ASSOCIATION
2788,0,-957.726,0,ASSOCIATION
2789,0,-957.726,0,ASSOCIATION
2790,0,-957.726,0,ASSOCIATION
2791,0,-957.726,0,ASSOCIATION
2792,0,-957.726,0,ASSOCIATION
2793,0,-957.726,0,ASSOCIATION
2794,0,-957.726,0,ASSOCIATION
2795,0,-957.726,0,ASSOCIATION
2796,0,-957.726,0,ASSOCIATION
2797,0,-957.726,0,ASSOCIATION
2798,0,-957.726,0,ASSOCIATION
2799,0,-958.623,3,ASSOCIATION
2800,0,-957.726,0,ASSOCIATION
2801,0,-958.623,3,ASSOCIATION
2802,0,-957.726,0,ASSOCIATION
2803,0,-957.726,0,ASSOCIATION
2804,0,-957.726,0,ASSOCIATION
2805,0,-957.726,0,ASSOCIATION
2806,0,-957.726,0,ASSOCIATION
2807,0,-957.726,0,ASSOCIATION
2808,0,-957.726,0,ASSOCIATION
2809,0,-957.726,0,ASSOCIATION
2810,0,-954.628,2,ASSOCIATION
2811,0,-957.726,0,ASSOCIATION
2812,0,-957.726,0,ASSOCIATION
2813,0,-957.726,0,ASSOCIATION
2814,0,-957.726,0,ASSOCIATION
2815,0,-957.726,0,ASSOCIATION
2816,0,-957.726,0,ASSOCIATION
2817,0,-957.726,0,ASSOCIATION
2818,0,-957.726,0,ASSOCIATION
2819,0,-957.726,0,ASSOCIATION
2820,0,-957.726,0,ASSOCIATION
2821,0,-957.726,0,ASSOCIATION
2822,0,-957.726,0,ASSOCIATION
2823,0,-957.726,0,ASSOCIATION
2824,0,-957.726,0,ASSOCIATION
2825,0,-957.726,0,ASSOCIATION
2826,0,-957.726,0,ASSOCIATION
2827,0,-957.726,0,ASSOCIATION
2828,0,-957.726,0,ASSOCIATION
2829,0,-957.726,0,ASSOCIATION
2830,0,-957.726,0,ASSOCIATION
2831,0,-957.726,0,ASSOCIATION
2832,0,-957.726,0,ASSOCIATION
2833,0,-957.726,0,ASSOCIATION
2834,0,-957.726,0,ASSOCIATION
2835,0,-957.726,0,ASSOCIATION
2836,0,-957.726,0,ASSOCIATION
2837,0,-957.726,0,ASSOCIATION
2838,0,-957.726,0,ASSOCIATION
2839,0,-957.726,0,ASSOCIATION
2840,0,-954.628,2,ASSOCIATION
2841,0,-957.726,0,ASSOCIATION
2842,0,-957.726,0,ASSOCIATION
2843,0,-957.726,0,ASSOCIATION
2844,0,-957.726,0,ASSOCIATION
2845,0,-957.726,0,ASSOCIATION
2846,0,-957.726,0,ASSOCIATION
2847,0,-957.726,0,ASSOCIATION
2848,0,-957.726,0,ASSOCIATION
2849,0,-957.726,0,ASSOCIATION
2850,0,-957.726,0,ASSOCIATION
2851,0,-957.726,0,ASSOCIATION
2852,0,-957.726,0,ASSOCIATION
2853,0,-957.726,0,ASSOCIATION
2854,0,-957.726,0,ASSOCIATION
2855,0,-957.726,0,ASSOCIATION
2856,0,-957.726,0,ASSOCIATION
2857,0,-957.726,0,ASSOCIATION
2858,0,-957.726,0,ASSOCIATION
2859,0,-957.726,0,ASSOCIATION
2860,0,-957.726,0,ASSOCIATION
2861,0,-957.726,0,ASSOCIATION
2862,0,-957.726,0,ASSOCIATION
2863,0,-957.726,0,ASSOCIATION
2864,0,-957.726,0,ASSOCIATION
2865,0,-957.726,0,ASSOCIATION
2866,0,-957.726,0,ASSOCIATION
2867,0,-958.623,3,ASSOCIATION
2868,0,-957.726,0,ASSOCIATION
2869,0,-957.726,0,ASSOCIATION
2870,0,-957.726,0,ASSOCIATION
2871,0,-957.726,0,ASSOCIATION
2872,0,-958.623,3,ASSOCIATION
2873,0,-957.726,0,ASSOCIATION
2874,0,-954.628,2,ASSOCIATION
2875,0,-957.726,0,ASSOCIATION
2876,0,-957.726,0,ASSOCIATION
2877,0,-957.726,0,ASSOCIATION
2878,0,-957.726,0,ASSOCIATION
2879,0,-957.726,0,ASSOCIATION
2880,0,-957.726,0,ASSOCIATION
2881,0,-957.726,0,ASSOCIATION
2882,0,-957.726,0,ASSOCIATION
2883,0,-957.726,0,ASSOCIATION
2884,0,-957.726,0,ASSOCIATION
2885,0,-957.726,0,ASSOCIATION
2886,0,-957.726,0,ASSOCIATION
2887,0,-957.726,0,ASSOCIATION
2888,0,-957.726,0,ASSOCIATION
2889,0,-957.726,0,ASSOCIATION
2890,0,-957.726,0,ASSOCIATION
2891,0,-957.726,0,ASSOCIATION
2892,0,-957.726,0,ASSOCIATION
2893,0,-957.726,0,ASSOCIATION
2894,0,-957.726,0,ASSOCIATION
2895,0,-957.726,0,ASSOCIATION
2896,0,-958.623,3,ASSOCIATION
2897,0,-958.623,3,ASSOCIATION
2898,0,-957.726,0,ASSOCIATION
2899,0,-957.726,0,ASSOCIATION
2900,0,-957.726,0,ASSOCIATION
2901,0,-957.726,0,ASSOCIATION
2902,0,-957.726,0,ASSOCIATION
2903,0,-957.726,0,ASSOCIATION
2904,0,-957.726,0,ASSOCIATION
2905,0,-957.726,0,ASSOCIATION
2906,0,-954.628,2,ASSOCIATION
2907,0,-957.726,0,ASSOCIATION
2908,0,-957.726,0,ASSOCIATION
2909,0,-957.726,0,ASSOCIATION
2910,0,-957.726,0,ASSOCIATION
2911,0,-958.623,3,ASSOCIATION
2912,0,-957.726,0,ASSOCIATION
2913,0,-957.726,0,ASSOCIATION
2914,0,-957.726,0,ASSOCIATION
2915,0,-957.726,0,ASSOCIATION
2916,0,-957.726,0,ASSOCIATION
2917,0,-957.726,0,ASSOCIATION
2918,0,-957.726,0,ASSOCIATION
2919,0,-957.726,0,ASSOCIATION
2920,0,-957.726,0,ASSOCIATION
2921,0,-957.726,0,ASSOCIATION
2922,0,-957.726,0,ASSOCIATION
2923,0,-957.726,0,ASSOCIATION
2924,0,-957.726,0,ASSOCIATION
2925,0,-957.726,0,ASSOCIATION
2926,0,-957.726,0,ASSOCIATION
2927,0,-958.675,7,ASSOCIATION
2928,0,-957.726,0,ASSOCIATION
2929,0,-957.726,0,ASSOCIATION
2930,0,-958.623,3,ASSOCIATION
2931,0,-958.623,3,ASSOCIATION
2932,0,-957.726,0,ASSOCIATION
2933,0,-957.726,0,ASSOCIATION
2934,0,-957.726,0,ASSOCIATION
2935,0,-957.726,0,ASSOCIATION
2936,0,-957.726,0,ASSOCIATION
2937,0,-957.726,0,ASSOCIATION
2938,0,-957.726,0,ASSOCIATION
2939,0,-957.726,0,ASSOCIATION
2940,0,-957.726,0,ASSOCIATION
2941,0,-957.726,0,ASSOCIATION
2942,0,-957.726,0,ASSOCIATION
2943,0,-957.726,0,ASSOCIATION
2944,0,-957.726,0,ASSOCIATION
2945,0,-957.726,0,ASSOCIATION
2946,0,-958.623,3,ASSOCIATION
2947,0,-957.726,0,ASSOCIATION
2948,0,-957.726,0,ASSOCIATION
2949,0,-957.726,0,ASSOCIATION
2950,0,-957.726,0,ASSOCIATION
2951,0,-957.726,0,ASSOCIATION
2952,0,-957.726,0,ASSOCIATION
2953,0,-957.726,0,ASSOCIATION
2954,0,-957.726,0,ASSOCIATION
2955,0,-957.726,0,ASSOCIATION
2956,0,-957.726,0,ASSOCIATION
2957,0,-957.726,0,ASSOCIATION
2958,0,-957.726,0,ASSOCIATION
2959,0,-957.726,0,ASSOCIATION
2960,0,-957.726,0,ASSOCIATION
2961,0,-957.726,0,ASSOCIATION
2962,0,-957.726,0,ASSOCIATION
2963,0,-957.726,0,ASSOCIATION
2964,0,-957.726,0,ASSOCIATION
2965,0,-957.726,0,ASSOCIATION
2966,0,-957.726,0,ASSOCIATION
2967,0,-957.726,0,ASSOCIATION
2968,0,-957.726,0,ASSOCIATION
2969,0,-957.726,0,ASSOCIATION
2970,0,-958.623,3,ASSOCIATION
2971,0,-957.726,0,ASSOCIATION
2972,0,-957.726,0,ASSOCIATION
2973,0,-957.726,0,ASSOCIATION
2974,0,-957.726,0,ASSOCIATION
2975,0,-957.726,0,ASSOCIATION
2976,0,-957.726,0,ASSOCIATION
2977,0,-957.726,0,ASSOCIATION
2978,0,-958.623,3,ASSOCIATION
2979,0,-957.726,0,ASSOCIATION
2980,0,-957.726,0,ASSOCIATION
2981,0,-957.726,0,ASSOCIATION
2982,0,-957.726,0,ASSOCIATION
2983,0,-957.726,0,ASSOCIATION
2984,0,-957.726,0,ASSOCIATION
2985,0,-957.726,0,ASSOCIATION
2986,0,-957.726,0,ASSOCIATION
2987,0,-957.726,0,ASSOCIATION
2988,0,-957.726,0,ASSOCIATION
2989,0,-957.726,0,ASSOCIATION
2990,0,-958.623,3,ASSOCIATION
2991,0,-957.726,0,ASSOCIATION
2992,0,-957.726,0,ASSOCIATION
2993,0,-957.726,0,ASSOCIATION
2994,0,-957.726,0,ASSOCIATION
2995,0,-957.726,0,ASSOCIATION
2996,0,-957.726,0,ASSOCIATION
2997,0,-957.726,0,ASSOCIATION
2998,0,-957.726,0,ASSOCIATION
2999,0,-957.726,0,ASSOCIATION
3000,0,-957.726,0,ASSOCIATION
3001,0,-957.726,0,ASSOCIATION
3002,0,-957.726,0,ASSOCIATION
3003,0,-957.726,0,ASSOCIATION
3004,0,-957.726,0,ASSOCIATION
3005,0,-957.726,0,ASSOCIATION
3006,0,-957.726,0,ASSOCIATION
3007,0,-957.726,0,ASSOCIATION
3008,0,-957.726,0,ASSOCIATION
3009,0,-957.726,0,ASSOCIATION
3010,0,-957.726,0,ASSOCIATION
3011,0,-957.726,0,ASSOCIATION
3012,0,-957.726,0,ASSOCIATION
3013,0,-958.623,3,ASSOCIATION
3014,0,-957.726,0,ASSOCIATION
3015,0,-958.623,3,ASSOCIATION
3016,0,-958.623,3,ASSOCIATION
3017,0,-957.726,0,ASSOCIATION
3018,0,-957.726,0,ASSOCIATION
3019,0,-957.726,0,ASSOCIATION
3020,0,-957.726,0,ASSOCIATION
3021,0,-957.726,0,ASSOCIATION
3022,0,-957.726,0,ASSOCIATION
3023,0,-957.726,0,ASSOCIATION
3024,0,-957.726,0,ASSOCIATION
3025,0,-957.726,0,ASSOCIATION
3026,0,-957.726,0,ASSOCIATION
3027,0,-957.726,0,ASSOCIATION
3028,0,-957.726,0,ASSOCIATION
3029,0,-958.623,3,ASSOCIATION
3030,0,-957.726,0,ASSOCIATION
3031,0,-958.623,3,ASSOCIATION
3032,0,-957.726,0,ASSOCIATION
3033,0,-957.726,0,ASSOCIATION
3034,0,-957.726,0,ASSOCIATION
3035,0,-957.726,0,ASSOCIATION
3036,0,-957.726,0,ASSOCIATION
3037,0,-957.726,0,ASSOCIATION
3038,0,-957.726,0,ASSOCIATION
3039,0,-957.726,0,ASSOCIATION
3040,0,-957.726,0,ASSOCIATION
3041,0,-957.726,0,ASSOCIATION
3042,0,-957.726,0,ASSOCIATION
3043,0,-957.726,0,ASSOCIATION
3044,0,-957.726,0,ASSOCIATION
3045,0,-957.726,0,ASSOCIATION
3046,0,-957.726,0,ASSOCIATION
3047,0,-957.726,0,ASSOCIATION
3048,0,-957.726,0,ASSOCIATION
3049,0,-957.726,0,ASSOCIATION
3050,0,-957.726,0,ASSOCIATION
3051,0,-958.623,3,ASSOCIATION
3052,0,-957.726,0,ASSOCIATION
3053,0,-957.726,0,ASSOCIATION
3054,0,-958.675,7,ASSOCIATION
3055,0,-957.726,0,ASSOCIATION
3056,0,-957.726,0,ASSOCIATION
3057,0,-957.726,0,ASSOCIATION
3058,0,-957.726,0,ASSOCIATION
3059,0,-957.726,0,ASSOCIATION
3060,0,-957.726,0,ASSOCIATION
3061,0,-957.726,0,ASSOCIATION
3062,0,-957.726,0,ASSOCIATION
3063,0,-957.726,0,ASSOCIATION
3064,0,-957.726,0,ASSOCIATION
3065,0,-958.623,3,ASSOCIATION
3066,0,-957.726,0,ASSOCIATION
3067,0,-957.726,0,ASSOCIATION
3068,0,-957.726,0,ASSOCIATION
3069,0,-957.726,0,ASSOCIATION
3070,0,-957.726,0,ASSOCIATION
3071,0,-957.726,0,ASSOCIATION
3072,0,-957.726,0,ASSOCIATION
3073,0,-957.726,0,ASSOCIATION
3074,0,-957.726,0,ASSOCIATION
3075,0,-957.726,0,ASSOCIATION
3076,0,-957.726,0,ASSOCIATION
3077,0,-957.726,0,ASSOCIATION
3078,0,-957.726,0,ASSOCIATION
3079,0,-958.623,3,ASSOCIATION
3080,0,-957.726,0,ASSOCIATION
3081,0,-957.726,0,ASSOCIATION
3082,0,-957.726,0,ASSOCIATION
3083,0,-957.726,0,ASSOCIATION
3084,0,-958.623,3,ASSOCIATION
3085,0,-957.726,0,ASSOCIATION
3086,0,-957.726,0,ASSOCIATION
3087,0,-957.726,0,ASSOCIATION
3088,0,-957.726,0,ASSOCIATION
3089,0,-957.726,0,ASSOCIATION
3090,0,-957.726,0,ASSOCIATION
3091,0,-957.726,0,ASSOCIATION
3092,0,-957.726,0,ASSOCIATION
3093,0,-957.726,0,ASSOCIATION
3094,0,-957.726,0,ASSOCIATION
