step,spikes,is_inject_step,byte,nmda_sum,nmda_nz,xpre_sum,xpre_nz,ca_sum,ca_nz,weight_sum,weight_abs_sum
551,373,0,0,638.8102,47961,33302.1797,1899734,6722.7051,1899734,6917943.0000,11530417.0000
552,196,0,0,632.6281,47961,32795.5117,1899734,6717.6689,1899734,6917943.0000,11530417.0000
553,99,0,0,631.1898,47961,31760.7773,1899734,6712.6372,1899734,6917943.0000,11530417.0000
554,158,0,0,625.6938,47961,31112.3574,1899734,6705.8438,1899734,6917943.0000,11530417.0000
555,555,1,111,637.8981,47961,32755.0996,1899734,6702.7500,1899734,6917943.0000,11530417.0000
556,390,0,0,637.4218,47961,33380.6445,1899734,6699.3936,1899734,6917943.0000,11530417.0000
557,192,0,0,631.6058,47961,32846.0039,1899734,6694.4150,1899734,6917943.0000,11530417.0000
558,109,0,0,630.2183,47961,31864.3965,1899734,6689.3022,1899734,6917943.0000,11530417.0000
559,156,0,0,624.9016,47961,31197.0312,1899734,6682.3975,1899734,6917943.0000,11530417.0000
560,539,1,112,638.1208,47961,32746.7559,1899734,6679.6030,1899734,6917943.0000,11530417.0000
561,366,0,0,637.7084,47961,33237.3477,1899734,6676.8877,1899734,6917943.0000,11530417.0000
562,198,0,0,632.0486,47961,32746.6250,1899734,6672.5068,1899734,6917943.0000,11530417.0000
563,96,0,0,630.1861,47961,31696.9629,1899734,6668.0625,1899734,6917943.0000,11530417.0000
564,156,0,0,624.6603,47961,31040.5547,1899734,6661.7690,1899734,6917943.0000,11530417.0000
565,563,1,113,636.7583,47961,32734.2598,1899734,6659.2271,1899734,6917943.0000,11530417.0000
566,381,0,0,636.1388,47961,33309.3438,1899734,6656.5444,1899734,6917943.0000,11530417.0000
567,186,0,0,630.2811,47961,32745.3887,1899734,6652.3755,1899734,6917943.0000,11530417.0000
568,114,0,0,628.8375,47961,31796.7676,1899734,6648.0063,1899734,6917943.0000,11530417.0000
569,157,0,0,623.6649,47961,31141.2812,1899734,6641.8853,1899734,6917943.0000,11530417.0000
570,550,1,114,636.0115,47961,32757.4746,1899734,6639.6870,1899734,6917943.0000,11530417.0000
571,395,0,0,635.6238,47961,33411.8828,1899734,6637.1631,1899734,6917943.0000,11530417.0000
572,177,0,0,630.0333,47961,32788.0000,1899734,6633.2646,1899734,6917943.0000,11530417.0000
573,110,0,0,628.7739,47961,31815.0703,1899734,6629.2148,1899734,6917943.0000,11530417.0000
574,156,0,0,623.6703,47961,31150.3809,1899734,6623.3423,1899734,6917943.0000,11530417.0000
575,586,1,115,635.8023,47961,32971.8086,1899734,6621.1362,1899734,6917943.0000,11530417.0000
576,355,0,0,635.5154,47961,33385.6953,1899734,6618.9985,1899734,6917943.0000,11530417.0000
577,173,0,0,630.3317,47961,32743.3789,1899734,6615.5947,1899734,6917943.0000,11530417.0000
578,98,0,0,629.6334,47961,31703.7461,1899734,6612.3145,1899734,6917943.0000,11530417.0000
579,181,0,0,624.3113,47961,31189.2676,1899734,6607.0249,1899734,6917943.0000,11530417.0000
580,549,1,116,636.7628,47961,32797.4492,1899734,6605.4155,1899734,6917943.0000,11530417.0000
581,376,0,0,635.7776,47961,33338.8203,1899734,6603.4424,1899734,6917943.0000,11530417.0000
582,181,0,0,630.2167,47961,32743.1562,1899734,6599.8784,1899734,6917943.0000,11530417.0000
583,115,0,0,628.7576,47961,31802.0254,1899734,6596.0381,1899734,6917943.0000,11530417.0000
584,130,0,0,623.6362,47961,30993.0723,1899734,6590.6367,1899734,6917943.0000,11530417.0000
585,531,1,117,636.4973,47961,32505.4336,1899734,6589.3682,1899734,6917943.0000,11530417.0000
586,385,0,0,635.6976,47961,33114.3242,1899734,6587.9219,1899734,6917943.0000,11530417.0000
587,186,0,0,629.7017,47961,32558.8320,1899734,6584.8784,1899734,6917943.0000,11530417.0000
588,102,0,0,627.9178,47961,31550.7305,1899734,6581.6860,1899734,6917943.0000,11530417.0000
589,174,0,0,622.2987,47961,31002.7930,1899734,6576.3716,1899734,6917943.0000,11530417.0000
590,563,1,118,634.7311,47961,32699.9902,1899734,6574.8428,1899734,6917943.0000,11530417.0000
591,370,0,0,633.9228,47961,33212.2734,1899734,6573.2339,1899734,6917943.0000,11530417.0000
592,199,0,0,627.4828,47961,32724.5137,1899734,6569.7603,1899734,6917943.0000,11530417.0000
593,118,0,0,625.6548,47961,31801.6309,1899734,6566.0142,1899734,6917943.0000,11530417.0000
594,165,0,0,619.9974,47961,31190.0977,1899734,6560.3931,1899734,6917943.0000,11530417.0000
595,569,1,119,631.8250,47961,32911.1602,1899734,6558.1978,1899734,6917943.0000,11530417.0000
596,361,0,0,631.2584,47961,33363.0742,1899734,6556.1948,1899734,6917943.0000,11530417.0000
597,195,0,0,625.0384,47961,32848.0078,1899734,6552.5010,1899734,6917943.0000,11530417.0000
598,98,0,0,623.8862,47961,31803.5742,1899734,6548.8901,1899734,6917943.0000,11530417.0000
599,173,0,0,618.5548,47961,31239.5859,1899734,6543.2798,1899734,6917943.0000,11530417.0000
600,533,1,120,631.0174,47961,32751.6250,1899734,6541.6021,1899734,6917943.0000,11530417.0000
601,379,0,0,630.6887,47961,33311.8203,1899734,6539.6738,1899734,6917943.0000,11530417.0000
602,187,0,0,625.1520,47961,32752.3047,1899734,6536.3647,1899734,6917943.0000,11530417.0000
603,78,0,0,623.4473,47961,31599.8867,1899734,6533.2183,1899734,6917943.0000,11530417.0000
604,150,0,0,618.5179,47961,30912.7832,1899734,6528.2183,1899734,6917943.0000,11530417.0000
605,569,1,121,630.6561,47961,32648.8691,1899734,6526.9209,1899734,6917943.0000,11530417.0000
606,372,0,0,630.2427,47961,33175.1367,1899734,6525.5063,1899734,6917943.0000,11530417.0000
607,174,0,0,624.2310,47961,32549.1152,1899734,6522.5894,1899734,6917943.0000,11530417.0000
608,97,0,0,623.1616,47961,31513.3477,1899734,6519.7935,1899734,6917943.0000,11530417.0000
609,163,0,0,617.4885,47961,30906.9648,1899734,6515.1655,1899734,6917943.0000,11530417.0000
610,567,1,122,630.1993,47961,32631.9961,1899734,6514.3457,1899734,6917943.0000,11530417.0000
611,389,0,0,629.6552,47961,33257.7266,1899734,6513.2573,1899734,6917943.0000,11530417.0000
612,195,0,0,623.5770,47961,32746.8672,1899734,6510.4229,1899734,6917943.0000,11530417.0000
613,106,0,0,622.1100,47961,31754.2246,1899734,6507.3286,1899734,6917943.0000,11530417.0000
614,154,0,0,616.9508,47961,31082.6934,1899734,6502.3789,1899734,6917943.0000,11530417.0000
615,564,1,123,629.7999,47961,32777.6445,1899734,6501.3057,1899734,6917943.0000,11530417.0000
616,381,0,0,629.3104,47961,33351.4492,1899734,6499.8882,1899734,6917943.0000,11530417.0000
617,185,0,0,623.7803,47961,32781.2422,1899734,6496.8296,1899734,6917943.0000,11530417.0000
618,90,0,0,622.6797,47961,31696.0527,1899734,6493.9043,1899734,6917943.0000,11530417.0000
619,165,0,0,617.3569,47961,31091.1680,1899734,6489.0376,1899734,6917943.0000,11530417.0000
620,547,1,124,630.0628,47961,32691.5059,1899734,6488.1304,1899734,6917943.0000,11530417.0000
621,380,0,0,628.6592,47961,33260.6016,1899734,6486.8911,1899734,6917943.0000,11530417.0000
622,183,0,0,622.5552,47961,32682.5547,1899734,6484.0190,1899734,6917943.0000,11530417.0000
623,119,0,0,620.7324,47961,31768.2891,1899734,6480.7373,1899734,6917943.0000,11530417.0000
624,163,0,0,615.2308,47961,31147.7012,1899734,6475.6294,1899734,6917943.0000,11530417.0000
625,546,1,125,628.0392,47961,32744.1719,1899734,6474.6338,1899734,6917943.0000,11530417.0000
626,395,0,0,627.3060,47961,33396.5898,1899734,6473.3276,1899734,6917943.0000,11530417.0000
627,191,0,0,621.7640,47961,32856.5820,1899734,6470.4868,1899734,6917943.0000,11530417.0000
628,95,0,0,620.5490,47961,31795.1074,1899734,6467.6743,1899734,6917943.0000,11530417.0000
629,176,0,0,615.0620,47961,31248.2129,1899734,6462.7539,1899734,6917943.0000,11530417.0000
630,543,1,126,627.5046,47961,32820.2500,1899734,6461.5137,1899734,6917943.0000,11530417.0000
631,362,0,0,627.3894,47961,33282.9297,1899734,6460.4224,1899734,6917943.0000,11530417.0000
632,178,0,0,621.8384,47961,32674.4512,1899734,6458.0312,1899734,6917943.0000,11530417.0000
633,111,0,0,620.2412,47961,31713.5703,1899734,6455.4048,1899734,6917943.0000,11530417.0000
634,162,0,0,614.5666,47961,31089.8027,1899734,6450.7544,1899734,6917943.0000,11530417.0000
635,535,1,127,626.6004,47961,32620.9648,1899734,6450.0269,1899734,6917943.0000,11530417.0000
636,376,0,0,625.1249,47961,33172.4727,1899734,6448.8608,1899734,6917943.0000,11530417.0000
637,183,0,0,619.0906,47961,32598.6641,1899734,6446.0483,1899734,6917943.0000,11530417.0000
638,99,0,0,617.2398,47961,31571.7598,1899734,6443.0435,1899734,6917943.0000,11530417.0000
639,154,0,0,611.6592,47961,30909.0078,1899734,6438.1357,1899734,6917943.0000,11530417.0000
640,547,1,128,624.0951,47961,32519.9980,1899734,6437.3247,1899734,6917943.0000,11530417.0000
641,397,0,0,622.6057,47961,33196.2812,1899734,6435.9014,1899734,6917943.0000,11530417.0000
642,198,0,0,616.7214,47961,32706.8086,1899734,6432.7134,1899734,6917943.0000,11530417.0000
643,110,0,0,614.8968,47961,31738.8906,1899734,6429.2305,1899734,6917943.0000,11530417.0000
644,166,0,0,609.7465,47961,31138.4570,1899734,6423.9219,1899734,6917943.0000,11530417.0000
645,526,1,129,622.9370,47961,32618.2871,1899734,6422.9629,1899734,6917943.0000,11530417.0000
646,400,0,0,622.6173,47961,33309.8750,1899734,6421.8169,1899734,6917943.0000,11530417.0000
647,189,0,0,617.3318,47961,32763.7148,1899734,6419.1709,1899734,6917943.0000,11530417.0000
648,110,0,0,615.6871,47961,31792.4512,1899734,6416.2554,1899734,6917943.0000,11530417.0000
649,163,0,0,610.7120,47961,31170.4160,1899734,6411.4678,1899734,6917943.0000,11530417.0000
650,564,1,130,622.8400,47961,32864.4453,1899734,6410.1416,1899734,6917943.0000,11530417.0000
651,384,0,0,622.2549,47961,33448.5391,1899734,6408.5674,1899734,6917943.0000,11530417.0000
652,189,0,0,616.6321,47961,32894.6562,1899734,6405.3848,1899734,6917943.0000,11530417.0000
653,105,0,0,615.5662,47961,31888.1758,1899734,6402.1250,1899734,6917943.0000,11530417.0000
654,151,0,0,610.5985,47961,31193.6719,1899734,6397.3784,1899734,6917943.0000,11530417.0000
655,543,1,131,623.3098,47961,32764.9199,1899734,6396.4990,1899734,6917943.0000,11530417.0000
656,371,0,0,623.2089,47961,33284.2070,1899734,6395.4399,1899734,6917943.0000,11530417.0000
657,157,0,0,618.1412,47961,32555.1875,1899734,6393.3516,1899734,6917943.0000,11530417.0000
658,106,0,0,616.6855,47961,31570.3633,1899734,6391.1187,1899734,6917943.0000,11530417.0000
659,169,0,0,611.3718,47961,30993.7793,1899734,6386.9253,1899734,6917943.0000,11530417.0000
660,533,1,132,623.7634,47961,32522.0059,1899734,6386.7383,1899734,6917943.0000,11530417.0000
661,405,0,0,622.3459,47961,33241.7812,1899734,6385.6255,1899734,6917943.0000,11530417.0000
662,165,0,0,617.1450,47961,32561.6602,1899734,6383.2222,1899734,6917943.0000,11530417.0000
663,99,0,0,615.2916,47961,31538.2988,1899734,6380.6157,1899734,6917943.0000,11530417.0000
664,158,0,0,610.1000,47961,30902.4395,1899734,6376.1670,1899734,6917943.0000,11530417.0000
665,557,1,133,621.8981,47961,32570.5098,1899734,6375.3574,1899734,6917943.0000,11530417.0000
666,389,0,0,620.5667,47961,33200.8281,1899734,6373.9258,1899734,6917943.0000,11530417.0000
667,171,0,0,614.3149,47961,32556.5469,1899734,6370.9653,1899734,6917943.0000,11530417.0000
668,116,0,0,612.7238,47961,31629.9766,1899734,6367.7568,1899734,6917943.0000,11530417.0000
669,159,0,0,607.3269,47961,30995.1953,1899734,6362.7808,1899734,6917943.0000,11530417.0000
670,544,1,134,619.2371,47961,32580.6523,1899734,6361.5801,1899734,6917943.0000,11530417.0000
671,384,0,0,618.4437,47961,33181.7344,1899734,6360.1445,1899734,6917943.0000,11530417.0000
672,184,0,0,612.8007,47961,32611.4043,1899734,6357.1206,1899734,6917943.0000,11530417.0000
673,85,0,0,611.2339,47961,31504.7383,1899734,6354.1904,1899734,6917943.0000,11530417.0000
674,161,0,0,605.9373,47961,30886.5352,1899734,6349.5630,1899734,6917943.0000,11530417.0000
675,552,1,135,618.6214,47961,32523.7324,1899734,6348.5767,1899734,6917943.0000,11530417.0000
676,392,0,0,618.3088,47961,33171.6016,1899734,6347.2363,1899734,6917943.0000,11530417.0000
677,157,0,0,613.0089,47961,32449.5449,1899734,6344.7134,1899734,6917943.0000,11530417.0000
678,86,0,0,611.8373,47961,31356.7129,1899734,6342.4233,1899734,6917943.0000,11530417.0000
679,156,0,0,606.5845,47961,30714.0781,1899734,6338.3608,1899734,6917943.0000,11530417.0000
680,561,1,136,618.8042,47961,32413.5059,1899734,6337.8413,1899734,6917943.0000,11530417.0000
681,391,0,0,617.9338,47961,33060.4805,1899734,6336.9048,1899734,6917943.0000,11530417.0000
682,179,0,0,612.2594,47961,32466.4844,1899734,6334.5122,1899734,6917943.0000,11530417.0000
683,89,0,0,611.1594,47961,31391.4551,1899734,6332.2437,1899734,6917943.0000,11530417.0000
684,166,0,0,605.8478,47961,30806.6777,1899734,6328.1177,1899734,6917943.0000,11530417.0000
685,551,1,137,618.6827,47961,32443.9590,1899734,6328.1104,1899734,6917943.0000,11530417.0000
686,392,0,0,617.9351,47961,33095.7500,1899734,6327.7671,1899734,6917943.0000,11530417.0000
687,191,0,0,612.2109,47961,32572.0312,1899734,6325.6787,1899734,6917943.0000,11530417.0000
688,107,0,0,610.6363,47961,31592.8652,1899734,6323.3403,1899734,6917943.0000,11530417.0000
689,149,0,0,605.5144,47961,30901.1836,1899734,6319.3052,1899734,6917943.0000,11530417.0000
690,561,1,138,617.4370,47961,32592.7168,1899734,6318.8774,1899734,6917943.0000,11530417.0000
691,367,0,0,617.3201,47961,33091.7500,1899734,6318.3955,1899734,6917943.0000,11530417.0000
692,200,0,0,611.9531,47961,32614.9395,1899734,6316.1978,1899734,6917943.0000,11530417.0000
693,106,0,0,610.8539,47961,31627.5898,1899734,6313.9277,1899734,6917943.0000,11530417.0000
694,148,0,0,606.0953,47961,30928.4844,1899734,6310.1196,1899734,6917943.0000,11530417.0000
695,540,1,139,619.1500,47961,32498.9863,1899734,6310.1748,1899734,6917943.0000,11530417.0000
696,387,0,0,618.4269,47961,33119.5312,1899734,6310.0547,1899734,6917943.0000,11530417.0000
697,197,0,0,612.7980,47961,32627.8652,1899734,6308.1807,1899734,6917943.0000,11530417.0000
698,96,0,0,611.4039,47961,31582.1953,1899734,6306.2939,1899734,6917943.0000,11530417.0000
699,165,0,0,606.1857,47961,30982.8047,1899734,6302.5117,1899734,6917943.0000,11530417.0000
700,519,1,140,619.1841,47961,32432.1875,1899734,6302.7632,1899734,6917943.0000,11530417.0000
701,394,0,0,618.6042,47961,33097.4531,1899734,6302.9106,1899734,6917943.0000,11530417.0000
702,210,0,0,612.5430,47961,32682.5195,1899734,6301.1982,1899734,6917943.0000,11530417.0000
703,94,0,0,610.2451,47961,31624.7363,1899734,6299.1421,1899734,6917943.0000,11530417.0000
704,134,0,0,605.0633,47961,30845.9707,1899734,6295.3657,1899734,6917943.0000,11530417.0000
705,560,1,141,616.9984,47961,32532.1250,1899734,6295.2510,1899734,6917943.0000,11530417.0000
706,377,0,0,616.2567,47961,33092.1953,1899734,6294.7949,1899734,6917943.0000,11530417.0000
707,187,0,0,610.4778,47961,32544.7715,1899734,6292.6265,1899734,6917943.0000,11530417.0000
708,106,0,0,609.2019,47961,31561.7441,1899734,6290.2534,1899734,6917943.0000,11530417.0000
709,168,0,0,604.0024,47961,30981.5312,1899734,6285.9277,1899734,6917943.0000,11530417.0000
710,536,1,142,616.9458,47961,32526.7051,1899734,6285.7124,1899734,6917943.0000,11530417.0000
711,411,0,0,616.3656,47961,33281.3789,1899734,6284.9058,1899734,6917943.0000,11530417.0000
712,169,0,0,610.8518,47961,32622.9082,1899734,6282.7642,1899734,6917943.0000,11530417.0000
713,98,0,0,609.0225,47961,31589.9922,1899734,6280.4219,1899734,6917943.0000,11530417.0000
714,159,0,0,603.9521,47961,30957.3711,1899734,6276.3667,1899734,6917943.0000,11530417.0000
715,585,1,143,615.6629,47961,32783.4414,1899734,6275.6436,1899734,6917943.0000,11530417.0000
716,355,0,0,614.7264,47961,33209.0977,1899734,6274.9546,1899734,6917943.0000,11530417.0000
717,175,0,0,608.8765,47961,32587.6309,1899734,6272.8081,1899734,6917943.0000,11530417.0000
718,109,0,0,607.7671,47961,31621.0840,1899734,6270.6587,1899734,6917943.0000,11530417.0000
719,182,0,0,602.1373,47961,31116.3359,1899734,6266.4912,1899734,6917943.0000,11530417.0000
720,559,1,144,614.5057,47961,32786.3945,1899734,6266.0942,1899734,6917943.0000,11530417.0000
721,367,0,0,614.1689,47961,33281.3555,1899734,6265.6821,1899734,6917943.0000,11530417.0000
722,198,0,0,608.8505,47961,32785.5430,1899734,6263.7319,1899734,6917943.0000,11530417.0000
723,107,0,0,607.5635,47961,31795.2754,1899734,6261.7158,1899734,6917943.0000,11530417.0000
724,163,0,0,602.3096,47961,31174.6328,1899734,6257.8472,1899734,6917943.0000,11530417.0000
725,569,1,145,614.6125,47961,32896.5977,1899734,6257.5317,1899734,6917943.0000,11530417.0000
726,373,0,0,614.1699,47961,33418.9453,1899734,6257.0347,1899734,6917943.0000,11530417.0000
727,161,0,0,609.0639,47961,32706.3027,1899734,6255.4053,1899734,6917943.0000,11530417.0000
728,100,0,0,608.0974,47961,31683.4199,1899734,6253.8203,1899734,6917943.0000,11530417.0000
729,157,0,0,602.8254,47961,31031.4824,1899734,6250.5659,1899734,6917943.0000,11530417.0000
730,562,1,146,615.2824,47961,32722.6289,1899734,6251.0117,1899734,6917943.0000,11530417.0000
731,376,0,0,614.9617,47961,33269.4492,1899734,6251.1973,1899734,6917943.0000,11530417.0000
732,157,0,0,609.3993,47961,32541.1484,1899734,6250.2627,1899734,6917943.0000,11530417.0000
733,105,0,0,607.8775,47961,31553.3789,1899734,6249.1064,1899734,6917943.0000,11530417.0000
734,173,0,0,602.5649,47961,31000.4238,1899734,6245.9116,1899734,6917943.0000,11530417.0000
735,580,1,147,614.1268,47961,32794.5156,1899734,6246.0703,1899734,6917943.0000,11530417.0000
736,368,0,0,613.4858,47961,33290.9102,1899734,6245.8647,1899734,6917943.0000,11530417.0000
737,178,0,0,607.8361,47961,32682.1934,1899734,6244.0962,1899734,6917943.0000,11530417.0000
738,98,0,0,606.6939,47961,31647.6152,1899734,6242.3286,1899734,6917943.0000,11530417.0000
739,167,0,0,601.4100,47961,31056.0742,1899734,6238.7368,1899734,6917943.0000,11530417.0000
740,565,1,148,613.1300,47961,32760.1523,1899734,6238.6187,1899734,6917943.0000,11530417.0000
741,359,0,0,612.9281,47961,33209.7422,1899734,6238.5415,1899734,6917943.0000,11530417.0000
742,193,0,0,607.2654,47961,32691.0840,1899734,6236.8076,1899734,6917943.0000,11530417.0000
743,94,0,0,605.9091,47961,31633.2715,1899734,6235.0859,1899734,6917943.0000,11530417.0000
744,159,0,0,600.5479,47961,30995.9902,1899734,6231.6050,1899734,6917943.0000,11530417.0000
745,539,1,149,613.2775,47961,32557.2285,1899734,6232.0938,1899734,6917943.0000,11530417.0000
746,393,0,0,612.7240,47961,33209.2852,1899734,6232.1948,1899734,6917943.0000,11530417.0000
747,187,0,0,607.3103,47961,32656.0605,1899734,6230.7183,1899734,6917943.0000,11530417.0000
748,103,0,0,605.8546,47961,31649.0059,1899734,6229.0020,1899734,6917943.0000,11530417.0000
749,142,0,0,600.9526,47961,30913.9375,1899734,6225.5825,1899734,6917943.0000,11530417.0000
750,531,1,150,614.3492,47961,32432.5879,1899734,6226.0654,1899734,6917943.0000,11530417.0000
751,366,0,0,614.7500,47961,32935.6523,1899734,6226.8867,1899734,6917943.0000,11530417.0000
752,214,0,0,609.0635,47961,32547.5430,1899734,6225.8677,1899734,6917943.0000,11530417.0000
753,96,0,0,607.1924,47961,31508.1914,1899734,6224.5581,1899734,6917943.0000,11530417.0000
754,149,0,0,602.1329,47961,30819.4688,1899734,6221.4468,1899734,6917943.0000,11530417.0000
755,549,1,151,614.2544,47961,32442.6270,1899734,6222.1045,1899734,6917943.0000,11530417.0000
756,385,0,0,613.6599,47961,33054.4609,1899734,6222.3433,1899734,6917943.0000,11530417.0000
757,175,0,0,607.6415,47961,32439.8477,1899734,6221.0254,1899734,6917943.0000,11530417.0000
758,108,0,0,606.0867,47961,31472.0488,1899734,6219.4131,1899734,6917943.0000,11530417.0000
759,167,0,0,600.7676,47961,30887.2402,1899734,6215.8823,1899734,6917943.0000,11530417.0000
760,506,1,152,613.2161,47961,32268.2012,1899734,6216.5142,1899734,6917943.0000,11530417.0000
761,378,0,0,612.9017,47961,32851.9453,1899734,6217.0029,1899734,6917943.0000,11530417.0000
762,176,0,0,607.6786,47961,32252.1875,1899734,6216.2705,1899734,6917943.0000,11530417.0000
763,120,0,0,605.8921,47961,31364.2500,1899734,6215.1978,1899734,6917943.0000,11530417.0000
764,176,0,0,600.3034,47961,30838.3984,1899734,6211.9658,1899734,6917943.0000,11530417.0000
765,548,1,153,612.5411,47961,32454.1230,1899734,6212.3838,1899734,6917943.0000,11530417.0000
766,382,0,0,611.8235,47961,33046.2891,1899734,6212.6372,1899734,6917943.0000,11530417.0000
767,207,0,0,606.0103,47961,32615.0410,1899734,6211.1733,1899734,6917943.0000,11530417.0000
768,119,0,0,604.6518,47961,31702.8086,1899734,6209.3672,1899734,6917943.0000,11530417.0000
769,173,0,0,599.0681,47961,31141.9941,1899734,6205.5278,1899734,6917943.0000,11530417.0000
770,558,1,154,611.7398,47961,32804.5039,1899734,6205.5513,1899734,6917943.0000,11530417.0000
771,361,0,0,611.7339,47961,33263.0898,1899734,6205.7095,1899734,6917943.0000,11530417.0000
772,190,0,0,606.1734,47961,32724.3105,1899734,6204.3564,1899734,6917943.0000,11530417.0000
773,131,0,0,604.6336,47961,31874.9980,1899734,6202.5229,1899734,6917943.0000,11530417.0000
774,151,0,0,600.1009,47961,31181.1074,1899734,6199.1245,1899734,6917943.0000,11530417.0000
775,538,1,155,612.9999,47961,32727.1973,1899734,6199.8970,1899734,6917943.0000,11530417.0000
776,398,0,0,612.7207,47961,33397.6328,1899734,6200.3188,1899734,6917943.0000,11530417.0000
777,178,0,0,607.3273,47961,32782.3008,1899734,6199.3154,1899734,6917943.0000,11530417.0000
778,106,0,0,605.9411,47961,31787.7520,1899734,6198.1240,1899734,6917943.0000,11530417.0000
779,141,0,0,601.1753,47961,31040.9355,1899734,6195.3945,1899734,6917943.0000,11530417.0000
780,560,1,156,613.5707,47961,32717.4023,1899734,6196.1626,1899734,6917943.0000,11530417.0000
781,391,0,0,613.2385,47961,33350.2148,1899734,6196.6533,1899734,6917943.0000,11530417.0000
782,165,0,0,607.7539,47961,32663.6074,1899734,6195.8530,1899734,6917943.0000,11530417.0000
783,84,0,0,606.4482,47961,31550.3770,1899734,6195.2607,1899734,6917943.0000,11530417.0000
784,169,0,0,601.2393,47961,30974.4375,1899734,6192.7173,1899734,6917943.0000,11530417.0000
785,574,1,157,613.8582,47961,32736.9160,1899734,6193.7363,1899734,6917943.0000,11530417.0000
786,386,0,0,613.0077,47961,33338.6289,1899734,6194.4268,1899734,6917943.0000,11530417.0000
787,188,0,0,607.6334,47961,32784.5547,1899734,6193.5859,1899734,6917943.0000,11530417.0000
788,103,0,0,606.3801,47961,31772.6152,1899734,6192.5630,1899734,6917943.0000,11530417.0000
789,153,0,0,601.7698,47961,31095.9277,1899734,6189.9141,1899734,6917943.0000,11530417.0000
790,574,1,158,614.2163,47961,32849.7539,1899734,6190.8433,1899734,6917943.0000,11530417.0000
791,364,0,0,613.1654,47961,33322.6602,1899734,6191.5835,1899734,6917943.0000,11530417.0000
792,168,0,0,607.3181,47961,32655.3965,1899734,6190.8564,1899734,6917943.0000,11530417.0000
793,103,0,0,605.9495,47961,31650.0859,1899734,6190.0078,1899734,6917943.0000,11530417.0000
794,173,0,0,600.5048,47961,31093.2227,1899734,6187.1914,1899734,6917943.0000,11530417.0000
795,528,1,159,612.8435,47961,32586.0000,1899734,6188.2295,1899734,6917943.0000,11530417.0000
796,395,0,0,612.6488,47961,33247.7539,1899734,6189.0718,1899734,6917943.0000,11530417.0000
797,170,0,0,607.3121,47961,32594.7012,1899734,6188.7871,1899734,6917943.0000,11530417.0000
798,106,0,0,605.5497,47961,31610.3203,1899734,6188.1216,1899734,6917943.0000,11530417.0000
799,135,0,0,600.7340,47961,30837.5371,1899734,6185.8247,1899734,6917943.0000,11530417.0000
800,571,1,160,612.7523,47961,32589.4746,1899734,6186.7822,1899734,6917943.0000,11530417.0000
801,371,0,0,612.2170,47961,33112.4570,1899734,6187.6221,1899734,6917943.0000,11530417.0000
802,190,0,0,606.1336,47961,32577.8457,1899734,6186.6763,1899734,6917943.0000,11530417.0000
803,107,0,0,604.5037,47961,31599.1465,1899734,6185.4829,1899734,6917943.0000,11530417.0000
804,160,0,0,599.2053,47961,30971.7480,1899734,6182.4634,1899734,6917943.0000,11530417.0000
805,554,1,161,610.8951,47961,32619.7285,1899734,6183.1094,1899734,6917943.0000,11530417.0000
806,396,0,0,609.8948,47961,33284.2461,1899734,6183.2134,1899734,6917943.0000,11530417.0000
807,185,0,0,604.5598,47961,32713.4160,1899734,6181.7993,1899734,6917943.0000,11530417.0000
808,105,0,0,603.4537,47961,31714.9336,1899734,6180.3828,1899734,6917943.0000,11530417.0000
809,181,0,0,598.1733,47961,31201.8906,1899734,6176.8984,1899734,6917943.0000,11530417.0000
810,546,1,162,610.7547,47961,32791.4570,1899734,6177.3096,1899734,6917943.0000,11530417.0000
811,378,0,0,610.8174,47961,33347.6680,1899734,6177.6699,1899734,6917943.0000,11530417.0000
812,200,0,0,605.5634,47961,32860.4141,1899734,6176.5342,1899734,6917943.0000,11530417.0000
813,97,0,0,604.2263,47961,31811.4453,1899734,6175.4614,1899734,6917943.0000,11530417.0000
814,169,0,0,599.0969,47961,31220.9434,1899734,6172.5142,1899734,6917943.0000,11530417.0000
815,525,1,163,611.6349,47961,32688.9199,1899734,6173.6704,1899734,6917943.0000,11530417.0000
816,385,0,0,610.9600,47961,33290.2422,1899734,6174.6211,1899734,6917943.0000,11530417.0000
817,215,0,0,605.2067,47961,32891.6523,1899734,6173.6064,1899734,6917943.0000,11530417.0000
818,106,0,0,603.5929,47961,31892.0664,1899734,6172.3218,1899734,6917943.0000,11530417.0000
819,170,0,0,598.4745,47961,31303.8438,1899734,6168.9717,1899734,6917943.0000,11530417.0000
820,529,1,164,610.7413,47961,32791.5078,1899734,6169.4194,1899734,6917943.0000,11530417.0000
821,387,0,0,610.5637,47961,33396.1367,1899734,6169.5947,1899734,6917943.0000,11530417.0000
822,186,0,0,605.1354,47961,32828.3086,1899734,6168.3125,1899734,6917943.0000,11530417.0000
823,91,0,0,603.6492,47961,31745.7461,1899734,6167.0596,1899734,6917943.0000,11530417.0000
824,170,0,0,598.1210,47961,31166.4277,1899734,6163.8403,1899734,6917943.0000,11530417.0000
825,543,1,165,609.9445,47961,32740.8340,1899734,6164.4902,1899734,6917943.0000,11530417.0000
826,389,0,0,608.8774,47961,33360.8672,1899734,6164.4946,1899734,6917943.0000,11530417.0000
827,156,0,0,603.7235,47961,32623.0684,1899734,6163.3916,1899734,6917943.0000,11530417.0000
828,122,0,0,602.1484,47961,31727.3633,1899734,6161.9673,1899734,6917943.0000,11530417.0000
